value,type,time,trial_reference_time,reward,prob_A,prob_L,reward_A,reward_L,rt,id,trial
A,keyboard,154933,154403.820000007,0,0.337428574331654,0.662571425668346,FALSE,TRUE,529.179999993183,5f2de85a6a3798144d095ae8,24
A,keyboard,157344,156967.550000059,0,0.39595088827628,0.60404911172372,FALSE,FALSE,376.449999940582,5f2de85a6a3798144d095ae8,25
L,keyboard,159876,159382.815000019,100,0.432138602785516,0.567861397214484,FALSE,TRUE,493.184999980964,5f2de85a6a3798144d095ae8,26
L,keyboard,162484,161943.715000059,100,0.442226505271817,0.557773494728183,FALSE,TRUE,540.284999940544,5f2de85a6a3798144d095ae8,27
L,keyboard,167031,164481.72000004,100,0.430088418647805,0.569911581352195,FALSE,TRUE,2549.27999996021,5f2de85a6a3798144d095ae8,28
L,mouse,182438,168989.400000079,0,0.405492174741729,0.594507825258271,FALSE,FALSE,13448.5999999214,5f2de85a6a3798144d095ae8,29
A,keyboard,185309,184565.739999991,0,0.380816998532656,0.619183001467344,FALSE,TRUE,743.26000000909,5f2de85a6a3798144d095ae8,30
A,keyboard,187369,187331.805000082,0,0.367207082939705,0.632792917060296,FALSE,FALSE,37.1949999183416,5f2de85a6a3798144d095ae8,31
L,keyboard,189407,189397.465000046,0,0.371271712654233,0.628728287345767,TRUE,FALSE,9.53499995451421,5f2de85a6a3798144d095ae8,32
L,keyboard,191981,191396.240000031,0,0.393265197092102,0.606734802907898,TRUE,FALSE,584.759999969043,5f2de85a6a3798144d095ae8,33
A,keyboard,194156,193979.785000091,100,0.427241382421531,0.572758617578469,TRUE,FALSE,176.214999909513,5f2de85a6a3798144d095ae8,34
A,keyboard,196635,196161.94000002,100,0.463102885963116,0.536897114036884,TRUE,FALSE,473.059999980033,5f2de85a6a3798144d095ae8,35
A,keyboard,199397,198660.254999995,0,0.489917402130864,0.510082597869136,FALSE,TRUE,736.745000004768,5f2de85a6a3798144d095ae8,36
L,keyboard,201723,201413.170000073,0,0.499507414763229,0.500492585236772,FALSE,FALSE,309.829999927431,5f2de85a6a3798144d095ae8,37
A,keyboard,204154,203778.530000011,100,0.489238905165592,0.510761094834408,TRUE,FALSE,375.469999989495,5f2de85a6a3798144d095ae8,38
A,keyboard,206520,206161.60500003,0,0.463162192840554,0.536837807159446,FALSE,FALSE,358.394999969751,5f2de85a6a3798144d095ae8,39
A,keyboard,208595,208516.910000006,0,0.431129970760669,0.568870029239331,FALSE,TRUE,78.0899999942631,5f2de85a6a3798144d095ae8,40
L,keyboard,211164,210596.020000055,100,0.406100908679683,0.593899091320317,FALSE,TRUE,567.979999944568,5f2de85a6a3798144d095ae8,41
L,keyboard,213472,213143.355000066,0,0.400367055345227,0.599632944654773,FALSE,FALSE,328.64499993436,5f2de85a6a3798144d095ae8,42
L,keyboard,215825,215445.305000059,0,0.421769174734138,0.578230825265863,FALSE,FALSE,379.694999940693,5f2de85a6a3798144d095ae8,43
A,keyboard,218174,217825.810000068,100,0.470992208812329,0.529007791187671,TRUE,FALSE,348.189999932423,5f2de85a6a3798144d095ae8,44
A,keyboard,220271,220171.870000078,0,0.54075250219438,0.45924749780562,FALSE,TRUE,99.1299999216572,5f2de85a6a3798144d095ae8,45
L,keyboard,222480,222282.125000027,100,0.617174959907225,0.382825040092775,FALSE,TRUE,197.874999972992,5f2de85a6a3798144d095ae8,46
A,keyboard,224958,224497.040000046,100,0.683053323502112,0.316946676497888,TRUE,FALSE,460.959999954328,5f2de85a6a3798144d095ae8,47
A,keyboard,227394,226961.025000084,0,0.722158120748939,0.277841879251061,FALSE,TRUE,432.974999915809,5f2de85a6a3798144d095ae8,48
L,keyboard,229786,229445.580000058,0,0.723452257925384,0.276547742074616,TRUE,FALSE,340.419999942184,5f2de85a6a3798144d095ae8,49
L,keyboard,231870,231824.959999998,0,0.684079992737727,0.315920007262273,TRUE,FALSE,45.0400000018999,5f2de85a6a3798144d095ae8,50
A,keyboard,234216,233884.614999988,100,0.610311872032197,0.389688127967803,TRUE,FALSE,331.385000011884,5f2de85a6a3798144d095ae8,51
L,keyboard,236287,236276.365000056,100,0.516170798282367,0.483829201717633,TRUE,TRUE,10.6349999438971,5f2de85a6a3798144d095ae8,52
A,keyboard,238699,238274.010000052,100,0.420084720605145,0.579915279394855,TRUE,FALSE,424.989999948069,5f2de85a6a3798144d095ae8,53
L,keyboard,241050,240730.955000035,0,0.340439754750203,0.659560245249797,FALSE,FALSE,319.044999964535,5f2de85a6a3798144d095ae8,54
A,keyboard,243447,243061.11000001,0,0.291199184963792,0.708800815036208,FALSE,TRUE,385.889999990352,5f2de85a6a3798144d095ae8,55
A,keyboard,245468,245461.409999989,0,0.278729277407049,0.721270722592951,FALSE,TRUE,6.59000001102686,5f2de85a6a3798144d095ae8,56
A,keyboard,249172,247493.270000094,100,0.300639696538586,0.699360303461414,TRUE,TRUE,1678.72999990638,5f2de85a6a3798144d095ae8,57
A,keyboard,251549,251144.755000016,0,0.346896996763806,0.653103003236194,FALSE,FALSE,404.244999984279,5f2de85a6a3798144d095ae8,58
A,keyboard,262814,253575.760000036,100,0.402855770423443,0.597144229576557,TRUE,TRUE,9238.2399999639,5f2de85a6a3798144d095ae8,59
A,keyboard,265198,264837.295000092,0,0.453342291212642,0.546657708787358,FALSE,TRUE,360.704999907874,5f2de85a6a3798144d095ae8,60
L,keyboard,267462,267195.345000015,100,0.486659008364246,0.513340991635754,FALSE,TRUE,266.65499998536,5f2de85a6a3798144d095ae8,61
L,mouse,286579,269476.635000086,100,0.497426111880334,0.502573888119667,FALSE,TRUE,17102.3649999136,5f2de85a6a3798144d095ae8,62
L,mouse,289454,289048.660000088,100,0.487522244372494,0.512477755627506,FALSE,TRUE,405.339999912307,5f2de85a6a3798144d095ae8,63
A,mouse,292602,291442.550000036,100,0.464931386768407,0.535068613231594,TRUE,TRUE,1159.44999996386,5f2de85a6a3798144d095ae8,64
A,mouse,295214,294654.154999997,0,0.44089341021993,0.55910658978007,FALSE,TRUE,559.845000003465,5f2de85a6a3798144d095ae8,65
L,mouse,297246,297212.540000095,100,0.426226480814089,0.573773519185911,FALSE,TRUE,33.4599999049678,5f2de85a6a3798144d095ae8,66
L,mouse,299401,299317.009999999,100,0.42790957341025,0.57209042658975,FALSE,TRUE,83.9900000011548,5f2de85a6a3798144d095ae8,67
L,mouse,302400,301407.96500002,0,0.446922788196302,0.553077211803698,TRUE,FALSE,992.03499997966,5f2de85a6a3798144d095ae8,68
A,mouse,305435,304436.045000097,0,0.477969366656,0.522030633344,FALSE,TRUE,998.954999903217,5f2de85a6a3798144d095ae8,69
L,mouse,311109,307506.065000081,100,0.511153188170279,0.488846811829721,FALSE,TRUE,3602.93499991857,5f2de85a6a3798144d095ae8,70
L,mouse,313594,313460.015000077,100,0.535115416952753,0.464884583047247,TRUE,TRUE,133.984999923036,5f2de85a6a3798144d095ae8,71
A,mouse,317014,315628.840000019,0,0.54070568452127,0.45929431547873,FALSE,TRUE,1385.15999998059,5f2de85a6a3798144d095ae8,72
L,mouse,319553,319025.435000076,100,0.524098628926376,0.475901371073625,FALSE,TRUE,527.564999924041,5f2de85a6a3798144d095ae8,73
L,mouse,321958,321590.369999991,0,0.488413474045353,0.511586525954647,FALSE,FALSE,367.630000009201,5f2de85a6a3798144d095ae8,74
A,mouse,324090,323970.260000089,100,0.443312629505419,0.556687370494581,TRUE,TRUE,119.739999910817,5f2de85a6a3798144d095ae8,75
A,mouse,326307,326121.35999999,0,0.40262836676778,0.597371633232221,FALSE,FALSE,185.640000009909,5f2de85a6a3798144d095ae8,76
L,mouse,328656,328306.130000041,100,0.38063366469,0.61936633531,TRUE,TRUE,349.869999959134,5f2de85a6a3798144d095ae8,77
L,mouse,331097,330689.194999985,0,0.387974278024927,0.612025721975074,TRUE,FALSE,407.805000015534,5f2de85a6a3798144d095ae8,78
A,mouse,337139,333130.050000036,0,0.428399522342407,0.571600477657593,FALSE,FALSE,4008.94999996387,5f2de85a6a3798144d095ae8,79
A,mouse,339957,339471.435000072,0,0.497232545944025,0.502767454055975,FALSE,FALSE,485.564999927767,5f2de85a6a3798144d095ae8,80
L,mouse,342329,341952.735000057,100,0.58205870259861,0.41794129740139,TRUE,TRUE,376.264999942854,5f2de85a6a3798144d095ae8,81
L,mouse,344460,344376.010000007,0,0.665509104481065,0.334490895518935,TRUE,FALSE,83.9899999927729,5f2de85a6a3798144d095ae8,82
L,mouse,346459,346462.055000011,100,0.729441112356154,0.270558887643846,TRUE,TRUE,-3.05500001087785,5f2de85a6a3798144d095ae8,83
L,mouse,348958,348538.965000073,0,0.759427644798671,0.240572355201329,FALSE,FALSE,419.034999927506,5f2de85a6a3798144d095ae8,84
A,mouse,351346,350976.120000007,100,0.748371409922998,0.251628590077002,TRUE,TRUE,369.879999993369,5f2de85a6a3798144d095ae8,85
A,mouse,353745,353337.860000087,100,0.698286279004206,0.301713720995794,TRUE,FALSE,407.139999913052,5f2de85a6a3798144d095ae8,86
A,keyboard,358210,355765.364999999,0,0.619775102506939,0.380224897493061,FALSE,FALSE,2444.63500000071,5f2de85a6a3798144d095ae8,87
L,keyboard,360654,360201.965000015,0,0.529348388515936,0.470651611484064,FALSE,FALSE,452.034999985248,5f2de85a6a3798144d095ae8,88
A,keyboard,363023,362687.445000047,0,0.445303196589239,0.554696803410761,FALSE,FALSE,335.554999953136,5f2de85a6a3798144d095ae8,89
A,keyboard,365408,365034.860000014,0,0.383259312000408,0.616740687999592,FALSE,TRUE,373.139999985695,5f2de85a6a3798144d095ae8,90
A,keyboard,367828,367423.554999987,0,0.352527783402854,0.647472216597146,FALSE,FALSE,404.445000013337,5f2de85a6a3798144d095ae8,91
L,keyboard,370067,369850.290000089,0,0.354245538880952,0.645754461119048,FALSE,FALSE,216.709999910556,5f2de85a6a3798144d095ae8,92
A,keyboard,372396,372049.985000049,100,0.381717373816174,0.618282626183826,TRUE,TRUE,346.014999951236,5f2de85a6a3798144d095ae8,93
L,keyboard,374572,374399.845000007,0,0.422800324390668,0.577199675609332,TRUE,FALSE,172.15499999281,5f2de85a6a3798144d095ae8,94
L,keyboard,376603,376587.860000087,100,0.463613144624227,0.536386855375773,TRUE,TRUE,15.1399999130517,5f2de85a6a3798144d095ae8,95
L,keyboard,379060,378641.055000015,0,0.49250715460557,0.50749284539443,TRUE,FALSE,418.944999985397,5f2de85a6a3798144d095ae8,96
A,keyboard,381122,381105.210000067,100,0.503187941372323,0.496812058627678,TRUE,TRUE,16.789999932982,5f2de85a6a3798144d095ae8,97
A,keyboard,383505,383096.699999995,0,0.496140232621136,0.503859767378864,FALSE,TRUE,408.300000005402,5f2de85a6a3798144d095ae8,98
L,keyboard,385916,385558.569999994,0,0.478004419151082,0.521995580848918,TRUE,FALSE,357.430000006221,5f2de85a6a3798144d095ae8,99
A,keyboard,388255,387910.995000042,100,0.459141717523626,0.540858282476374,TRUE,FALSE,344.004999957979,5f2de85a6a3798144d095ae8,100
A,keyboard,390514,390302.725000074,0,0.450139819469363,0.549860180530637,FALSE,FALSE,211.274999925867,5f2de85a6a3798144d095ae8,101
L,keyboard,392844,392534.55500002,0,0.458307473686702,0.541692526313298,FALSE,FALSE,309.444999979809,5f2de85a6a3798144d095ae8,102
A,keyboard,395546,394913.135000039,0,0.485202031873844,0.514797968126156,FALSE,FALSE,632.864999961108,5f2de85a6a3798144d095ae8,103
A,keyboard,398092,397635.179999983,100,0.525930711650475,0.474069288349525,TRUE,TRUE,456.820000017062,5f2de85a6a3798144d095ae8,104
A,keyboard,400087,400085.640000063,100,0.570450529061504,0.429549470938496,TRUE,TRUE,1.35999993700534,5f2de85a6a3798144d095ae8,105
A,keyboard,402587,402098.274999997,100,0.606509803227205,0.393490196772795,TRUE,FALSE,488.725000003353,5f2de85a6a3798144d095ae8,106
A,keyboard,405044,404606.135000009,100,0.623390983629043,0.376609016370957,TRUE,FALSE,437.86499999091,5f2de85a6a3798144d095ae8,107
A,keyboard,407589,407040.840000031,100,0.615367965819872,0.384632034180128,TRUE,FALSE,548.159999969415,5f2de85a6a3798144d095ae8,108
A,keyboard,409874,409601.744999993,100,0.583852523488822,0.416147476511178,TRUE,FALSE,272.255000007339,5f2de85a6a3798144d095ae8,109
A,keyboard,412444,411918.995000073,100,0.53755904312189,0.46244095687811,TRUE,TRUE,525.004999927245,5f2de85a6a3798144d095ae8,110
A,keyboard,414972,414437.350000022,100,0.490566928084402,0.509433071915598,TRUE,FALSE,534.649999978021,5f2de85a6a3798144d095ae8,111
A,keyboard,417396,417005.590000074,100,0.458752841095144,0.541247158904856,TRUE,TRUE,390.409999926575,5f2de85a6a3798144d095ae8,112
A,keyboard,419890,419418.095000088,0,0.45553443512926,0.54446556487074,FALSE,FALSE,471.904999911785,5f2de85a6a3798144d095ae8,113
A,keyboard,422241,421909.75500003,100,0.488080814408181,0.51191918559182,TRUE,FALSE,331.244999970309,5f2de85a6a3798144d095ae8,114
A,keyboard,424385,424255.110000027,100,0.555040611239142,0.444959388760858,TRUE,FALSE,129.889999972656,5f2de85a6a3798144d095ae8,115
A,keyboard,426730,426402.650000062,100,0.646442300942855,0.353557699057145,TRUE,FALSE,327.34999993816,5f2de85a6a3798144d095ae8,116
A,keyboard,429065,428717.355000088,100,0.745840448766398,0.254159551233602,TRUE,FALSE,347.644999912009,5f2de85a6a3798144d095ae8,117
A,keyboard,431608,431079.630000051,100,0.834174935632247,0.165825064367753,TRUE,FALSE,528.369999948889,5f2de85a6a3798144d095ae8,118
A,keyboard,434308,433616.265000077,100,0.894344561496545,0.105655438503455,TRUE,FALSE,691.734999923036,5f2de85a6a3798144d095ae8,119
A,keyboard,436996,436320.120000048,100,0.915300097155922,0.0846999028440785,TRUE,FALSE,675.879999952391,5f2de85a6a3798144d095ae8,120
A,keyboard,439560,439002.985000028,100,0.894589195005224,0.105410804994776,TRUE,FALSE,557.014999971725,5f2de85a6a3798144d095ae8,121
A,keyboard,442069,441617.585,100,0.838701853472917,0.161298146527083,TRUE,FALSE,451.415000000037,5f2de85a6a3798144d095ae8,122
A,keyboard,444699,444126.500000013,0,0.761156148781446,0.238843851218554,FALSE,FALSE,572.499999986962,5f2de85a6a3798144d095ae8,123
A,keyboard,447223,446732.125000097,100,0.678867609787137,0.321132390212864,TRUE,FALSE,490.874999903143,5f2de85a6a3798144d095ae8,124
A,keyboard,449987,449264.160000021,100,0.607796792070375,0.392203207929625,TRUE,FALSE,722.839999979362,5f2de85a6a3798144d095ae8,125
A,keyboard,452761,451996.894999989,0,0.559045783406825,0.440954216593175,FALSE,FALSE,764.105000010692,5f2de85a6a3798144d095ae8,126
A,keyboard,455845,454770.465000067,0,0.536429377966439,0.463570622033561,FALSE,FALSE,1074.53499993309,5f2de85a6a3798144d095ae8,127
L,keyboard,458423,457897.295000032,100,0.536123197114026,0.463876802885974,FALSE,TRUE,525.70499996841,5f2de85a6a3798144d095ae8,128
L,keyboard,460761,460432.284999988,0,0.548408520859822,0.451591479140178,TRUE,FALSE,328.715000011958,5f2de85a6a3798144d095ae8,129
L,keyboard,463151,462765.170000028,0,0.560954709802305,0.439045290197695,FALSE,FALSE,385.829999972135,5f2de85a6a3798144d095ae8,130
A,keyboard,465340,465231.090000016,100,0.562665438593892,0.437334561406108,TRUE,TRUE,108.909999984317,5f2de85a6a3798144d095ae8,131
A,keyboard,467721,467345.904999995,0,0.546978383197309,0.453021616802691,FALSE,TRUE,375.095000005327,5f2de85a6a3798144d095ae8,132
L,keyboard,470071,469721.355000045,100,0.513685102601082,0.486314897398918,TRUE,TRUE,349.64499995485,5f2de85a6a3798144d095ae8,133
L,keyboard,472089,472084.690000047,100,0.468776345770041,0.531223654229959,FALSE,TRUE,4.30999995302409,5f2de85a6a3798144d095ae8,134
L,keyboard,474295,474117.770000012,100,0.42239264124869,0.57760735875131,FALSE,TRUE,177.22999998834,5f2de85a6a3798144d095ae8,135
L,keyboard,476758,476365.100000054,100,0.385507820943154,0.614492179056846,FALSE,TRUE,392.899999946356,5f2de85a6a3798144d095ae8,136
L,keyboard,479141,478799.780000001,100,0.366339143904726,0.633660856095274,TRUE,TRUE,341.219999998808,5f2de85a6a3798144d095ae8,137
L,keyboard,481554,481179.935000022,100,0.367558431440359,0.632441568559641,TRUE,TRUE,374.064999978058,5f2de85a6a3798144d095ae8,138
L,keyboard,484094,483584.065000061,0,0.385151077192737,0.614848922807263,FALSE,FALSE,509.934999939054,5f2de85a6a3798144d095ae8,139
L,keyboard,486318,486114.275000058,100,0.409297870924064,0.590702129075936,TRUE,TRUE,203.724999941885,5f2de85a6a3798144d095ae8,140
L,keyboard,490101,488363.335000002,0,0.427071263063779,0.572928736936221,TRUE,FALSE,1737.66499999817,5f2de85a6a3798144d095ae8,141
A,keyboard,492504,492080.610000063,100,0.426207839678708,0.573792160321292,TRUE,FALSE,423.389999937266,5f2de85a6a3798144d095ae8,142
A,keyboard,494924,494515.665000072,0,0.398892873229218,0.601107126770783,FALSE,FALSE,408.334999928251,5f2de85a6a3798144d095ae8,143
A,keyboard,497323,496917.080000043,100,0.344464757055416,0.655535242944584,TRUE,FALSE,405.919999957085,5f2de85a6a3798144d095ae8,144
A,keyboard,499733,499327.740000095,100,0.270227688623783,0.729772311376217,TRUE,TRUE,405.259999904782,5f2de85a6a3798144d095ae8,145
A,keyboard,502433,501799.690000014,100,0.190074430693261,0.809925569306739,TRUE,TRUE,633.30999998562,5f2de85a6a3798144d095ae8,146
A,keyboard,505205,504477.575000026,0,0.121225965476618,0.878774034523382,FALSE,TRUE,727.424999973737,5f2de85a6a3798144d095ae8,147
A,keyboard,507709,507233.355000033,0,0.0799234868381494,0.920076513161851,FALSE,TRUE,475.644999966957,5f2de85a6a3798144d095ae8,148
L,keyboard,510309,509713.300000061,100,0.0772127617446033,0.922787238255397,FALSE,TRUE,595.699999938719,5f2de85a6a3798144d095ae8,149
L,keyboard,512757,512386.930000037,100,0.115955123115032,0.884044876884969,FALSE,TRUE,370.069999963045,5f2de85a6a3798144d095ae8,150
L,keyboard,515218,514830.560000031,0,0.189882510045797,0.810117489954203,TRUE,FALSE,387.439999968745,5f2de85a6a3798144d095ae8,151
L,keyboard,517776,517249.335000059,0,0.284971391512297,0.715028608487703,FALSE,FALSE,526.664999941364,5f2de85a6a3798144d095ae8,152
L,keyboard,519997,519766.795000061,0,0.382790077833577,0.617209922166423,FALSE,FALSE,230.204999938607,5f2de85a6a3798144d095ae8,153
A,keyboard,522079,522014.505000087,0,0.464945615445203,0.535054384554797,FALSE,TRUE,64.4949999134988,5f2de85a6a3798144d095ae8,154
A,keyboard,524620,524111.630000058,0,0.517464812021168,0.482535187978832,FALSE,FALSE,508.36999994237,5f2de85a6a3798144d095ae8,155
A,keyboard,527170,526632.885000086,0,0.533968462158261,0.466031537841739,FALSE,TRUE,537.114999913611,5f2de85a6a3798144d095ae8,156
L,keyboard,529544,529213.415000006,0,0.516830982058748,0.483169017941252,TRUE,FALSE,330.584999994375,5f2de85a6a3798144d095ae8,157
L,keyboard,531981,531550.995000056,0,0.476066980707412,0.523933019292588,FALSE,FALSE,430.004999944009,5f2de85a6a3798144d095ae8,158
A,keyboard,534048,534013.000000036,0,0.426300186222514,0.573699813777486,FALSE,FALSE,34.9999999646097,5f2de85a6a3798144d095ae8,159
L,keyboard,536476,536096.275000018,100,0.382679887995954,0.617320112004046,TRUE,TRUE,379.724999981932,5f2de85a6a3798144d095ae8,160
L,keyboard,538525,538497.625000076,0,0.356876538951313,0.643123461048687,TRUE,FALSE,27.3749999236316,5f2de85a6a3798144d095ae8,161
A,keyboard,540885,540565.245000064,0,0.354240297255125,0.645759702744875,FALSE,TRUE,319.754999936558,5f2de85a6a3798144d095ae8,162
A,keyboard,542929,542901.245000074,0,0.372860431498833,0.627139568501167,FALSE,FALSE,27.7549999263138,5f2de85a6a3798144d095ae8,163
A,keyboard,545399,544917.450000066,0,0.404718561632038,0.595281438367962,FALSE,TRUE,481.54999993369,5f2de85a6a3798144d095ae8,164
A,keyboard,547579,547428.339999984,100,0.438538242812021,0.561461757187979,TRUE,TRUE,150.660000015982,5f2de85a6a3798144d095ae8,165
A,keyboard,549647,549614.115000004,100,0.463462705032415,0.536537294967585,TRUE,TRUE,32.8849999960512,5f2de85a6a3798144d095ae8,166
A,keyboard,552398,551629.640000058,100,0.472472491638051,0.527527508361949,TRUE,FALSE,768.359999942593,5f2de85a6a3798144d095ae8,167
A,keyboard,554878,554427.150000003,100,0.464545302531947,0.535454697468053,TRUE,TRUE,450.849999996834,5f2de85a6a3798144d095ae8,168
A,keyboard,557387,556889.139999985,100,0.44493414475171,0.55506585524829,TRUE,TRUE,497.860000015236,5f2de85a6a3798144d095ae8,169
A,keyboard,559983,559442.359999986,0,0.42349000853533,0.57650999146467,FALSE,TRUE,540.640000013635,5f2de85a6a3798144d095ae8,170
L,keyboard,562745,561980.474999989,0,0.411525398494675,0.588474601505325,FALSE,FALSE,764.525000010617,5f2de85a6a3798144d095ae8,171
A,keyboard,565166,564775.505000027,100,0.418143333991915,0.581856666008085,TRUE,TRUE,390.494999973103,5f2de85a6a3798144d095ae8,172
A,keyboard,567708,567174.165000091,0,0.447120996776397,0.552879003223603,FALSE,FALSE,533.834999908693,5f2de85a6a3798144d095ae8,173
L,keyboard,569770,569747.685000068,0,0.495290341835858,0.504709658164142,FALSE,FALSE,22.3149999324232,5f2de85a6a3798144d095ae8,174
L,keyboard,572793,572257.680000039,100,0.552939690147929,0.447060309852071,TRUE,TRUE,535.319999961182,5f2de85a6a3798144d095ae8,175
L,keyboard,575260,574826.155000017,0,0.60618724703988,0.393812752960121,FALSE,FALSE,433.844999982976,5f2de85a6a3798144d095ae8,176
L,keyboard,578231,577294.625000097,100,0.640710452071743,0.359289547928257,TRUE,TRUE,936.374999903143,5f2de85a6a3798144d095ae8,177
L,mouse,598911,580245.360000059,0,0.645814106213242,0.354185893786758,FALSE,FALSE,18665.639999941,5f2de85a6a3798144d095ae8,178
